"first_name","last_name","season","season_type","league","team","games","starts","minutes","points","two_points_made","two_points_attempted","three_points_made","three_points_attempted","free_throws_made","free_throws_attempted","blocked_shot_attempts","offensive_rebounds","defensive_rebounds","assists","screen_assists","turnovers","steals","deflections","loose_balls_recovered","blocked_shots","personal_fouls","personal_fouls_drawn","offensive_fouls","charges_drawn","technical_fouls","flagrant_fouls","ejections","points_off_turnovers","points_in_paint","second_chance_points","fast_break_points","possessions","estimated_possessions","team_possessions","usage_percentage","true_shooting_percentage","three_point_attempt_rate","free_throw_rate","offensive_rebounding_percentage","defensive_rebounding_percentage","total_rebounding_percentage","assist_percentage","steal_percentage","block_percentage","turnover_percentage","internal_box_plus_minus"
"alexis","macura",2012,"Full Season","EuroLeague","Terriers",20,19,513.72,234,75,165,12,36,48,65,12,27,96,18,0,31,8,0,0,8,52,74,0,0,0,0,0,0,0,0,0,893.1142,893.1142,1390.8291,26.0132,0.5096,0.1791,0.3234,7.8032,22.0431,14.4539,9.6159,0.619,1.6994,11.8956,-2.2675
"alexis","macura",2012,"Full Season","Italy - Liga A","Terriers",38,33,913,468.375,121,228,24,56,82,107,9,43,124,52,0,69,14,0,0,10,92,114,0,0,0,0,0,0,0,0,0,1632.4839,1632.4839,3173.7776,27.6898,0.5972,0.1462,0.3603,7.28,21.9895,13.9276,8.909,1.0643,1.2406,13.4576,1.3132
"alexis","macura",2013,"Full Season","EuroLeague","Blue Demons",23,15,463.82,169,53,116,13,38,24,30,6,15,78,10,0,34,10,0,0,3,51,52,0,0,0,0,0,0,0,0,0,800.3231,800.3231,1656.5112,22.036,0.5054,0.2468,0.1948,4.1498,25.7677,13.8355,6.6546,1.1091,0.5679,16.8986,-4.0031
"alexis","macura",2014,"Full Season","EuroCup","Pirates",3,1,49.87,16,6,12,1,6,1,1,0,3,8,5,0,5,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,82.16,82.16,395.4848,25.1472,0.4338,0.3333,0.0556,8.9087,24.3807,17.8624,22.3288,0,0,21.3311,-8.4764
"alexis","macura",2015,"Full Season","EuroCup","Falcons",8,6,187.41,92,22,54,11,25,15,17,3,8,38,6,0,15,3,0,0,1,19,23,0,0,0,0,0,0,0,0,0,323.3267,323.3267,698.7176,27.5352,0.5319,0.3165,0.2152,7.4024,26.9205,16.2311,5.6924,1.4443,0.204,14.7812,-6.9914
"sahar","beiran",2021,"Full Season","Italy - Liga A","Pride",10,9,159,30,7,9,4,20,4,5,1,6,19,4,0,7,5,0,0,5,15,8,0,0,0,0,0,0,0,0,0,292.0446,292.0446,1203.077,11.2819,0.4808,0.6897,0.1724,5.7081,13.4611,9.2121,7.3552,1.4285,3.1321,18.3246,-3.3449
"edo","beliauskas",2015,"Full Season","EuroLeague","Great Danes",24,24,682.11,349,80,178,46,140,51,65,14,18,105,60,0,50,21,0,0,13,58,80,0,0,0,0,0,0,0,0,0,1194.3792,1194.3792,1680.9735,28.7672,0.5035,0.4403,0.2044,4.1598,18.6584,11.4308,20.7434,1.597,1.5946,12.6072,1.8191
"edo","beliauskas",2017,"Full Season","EuroLeague","Cyclones",34,20,764.02,312,69,149,47,136,33,49,15,27,95,45,0,35,20,0,0,14,58,49,0,0,0,0,0,0,0,0,0,1337.8655,1337.8655,2390.2513,21.7618,0.5089,0.4772,0.1719,4.0915,18.463,10.0144,10.8645,1.512,1.8687,10.2471,-0.379
"edo","beliauskas",2018,"Full Season","EuroLeague","Golden Panthers",31,29,674.68,286,64,112,41,119,35,40,5,17,70,39,0,27,20,0,0,9,71,40,0,0,0,0,0,0,0,0,0,1172.3086,1172.3086,2363.112,20.2542,0.5752,0.5152,0.1732,4.6268,15.417,8.1819,13.294,2.1635,1.8577,9.7968,-0.55
"edo","beliauskas",2019,"Full Season","EuroLeague","Broncos",36,20,541.08,179,25,56,35,82,24,29,2,16,59,25,0,13,8,0,0,2,45,30,0,0,0,0,0,0,0,0,0,949.4797,949.4797,2526.8604,15.3521,0.5937,0.5942,0.2101,5.0729,15.6391,10.5307,8.9166,0.7961,0.7867,7.9384,-0.2628
"edo","beliauskas",2020,"Full Season","EuroLeague","Broncos",28,16,400.21,98,22,40,14,44,12,16,2,21,69,9,0,9,8,0,0,4,23,21,0,0,0,0,0,0,0,0,0,698.1031,698.1031,2101.9355,12.6473,0.5382,0.5238,0.1905,9.2417,21.4116,14.4434,4.0628,1.5687,0.9639,8.9964,-0.7793
"edo","beliauskas",2021,"Full Season","EuroLeague","Broncos",23,13,422.03,114,30,51,9,27,27,37,3,26,48,14,0,8,13,0,0,3,37,28,0,0,0,0,0,0,0,0,0,731.6652,731.6652,1594.9722,12.3456,0.6046,0.3462,0.4744,8.099,17.4408,12.188,5.3539,1.8148,0.4992,7.8217,0.7739
"olumide","sergeev",2012,"Full Season","EuroCup","Cornhuskers",2,2,28.37,7,3,7,0,0,1,2,1,0,7,2,0,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,50.8156,50.8156,429.8887,19.5902,0.4442,0,0.2857,0,31.4992,15.3745,15.2147,0,0,27.5735,-9.2151
"powell","kuzminskas",2021,"Full Season","EuroCup","Jaspers",13,13,372.64,228,37,68,27,75,73,82,1,5,25,41,0,40,12,0,0,1,30,83,0,0,0,0,0,0,0,0,0,670.6829,670.6829,935.9072,28.7349,0.6366,0.5245,0.5734,2.3168,10.1568,6.006,21.8873,1.5303,0.4846,18.2582,0.9461
"siva","jean-charles",2021,"Full Season","EuroCup","Scarlet Knights",1,0,4.57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0242,8.0242,983.2811,10.535,0.3484875,0,0,0,0,0,0,0,0,0.739062499999999,-11.1913
"per","bayless",2017,"Full Season","Spain - ACB","Bluejays",33,24,576.11,257,81,150,13,56,56,101,14,37,90,26,0,49,19,0,0,15,99,69,0,0,0,0,0,0,0,0,0,1075.6038,1075.6038,2651.1783,24.6631,0.5131,0.2718,0.4903,9.9295,20.0182,12.8434,10.5525,1.6759,5.2149,16.3639,-1.2493
"per","bayless",2018,"Full Season","EuroLeague","Bison",33,26,372.7,119,43,75,4,14,21,36,7,26,46,12,0,14,10,0,0,10,63,45,0,0,0,0,0,0,0,0,0,648.8467,648.8467,2393.7585,15.9036,0.5675,0.1573,0.4045,8.3744,16.0962,13.987,5.5353,1.8424,3.3498,11.7805,-0.7917
"per","bayless",2019,"Full Season","EuroLeague","Bison",29,9,349.64,122,44,64,7,22,13,29,2,19,32,9,0,14,22,0,0,9,68,34,0,0,0,0,0,0,0,0,0,622.8228,622.8228,2360.2606,15.6706,0.6177,0.2558,0.3372,7.9472,14.0728,10.5726,6.0783,3.6265,3.1235,12.4158,2.7219
"al","garuba",2012,"Full Season","EuroLeague","Mountain Hawks",22,18,411.79,159,32,72,17,68,44,57,6,36,58,17,0,23,10,0,0,7,49,56,0,0,0,0,0,0,0,0,0,716.8326,716.8326,1540.5974,22.5472,0.4816,0.4857,0.4071,12.3267,21.0334,16.7035,8.6367,1.087,1.7685,12.2288,0.6868
"al","garuba",2013,"Full Season","EuroLeague","Mountain Hawks",31,4,562.5,187,34,66,30,115,29,44,8,22,88,23,0,27,11,0,0,6,58,52,0,0,0,0,0,0,0,0,0,985.6745,985.6745,2174.6029,19.8504,0.4667,0.6354,0.2431,5.7639,19.8205,12.0718,6.2941,1.0241,0.5598,11.8754,0.5836
"al","garuba",2016,"Full Season","EuroLeague","Blue Demons",23,10,484.16,185,21,51,31,83,50,65,5,24,76,17,0,19,5,0,0,1,57,64,0,0,0,0,0,0,0,0,0,835.6996,835.6996,2019.5292,18.8328,0.5689,0.6194,0.4851,7.1672,19.3564,13.303,5.9543,0.2564,0.006,10.4626,0.2226
"al","garuba",2017,"Full Season","EuroLeague","Blue Demons",31,11,420.13,130,10,31,27,80,29,39,3,14,61,19,0,11,13,0,0,2,56,38,0,0,0,0,0,0,0,0,0,715.8513,715.8513,2402.4885,17.2291,0.5072,0.7207,0.3514,6.272,21.4426,12.6106,5.6085,2.009,0.1484,7.9046,-1.4258
"al","garuba",2018,"Full Season","EuroLeague","Delta Devils",18,2,327.08,111,12,28,20,73,27,35,1,16,45,19,0,12,13,0,0,2,44,40,0,0,0,0,0,0,0,0,0,567.3011,567.3011,2081.3264,19.142,0.4768,0.7228,0.3465,7.3011,18.7399,11.91,11.2342,2.0699,0.7522,9.3458,-2.4257
"markieff","kidd-gilchrist",2021,"Full Season","EuroCup","Golden Hurricane",9,4,107.49,27,5,11,5,18,2,2,0,3,4,4,0,5,4,0,0,0,8,4,0,0,0,0,0,0,0,0,0,187.9839,187.9839,988.1106,15.854,0.4518,0.6207,0.069,3.0508,4.3478,4.3569,7.4957,1.8978,0,14.3349,-3.2959
"donkor","borchardt",2021,"Full Season","EuroLeague","Pilots",19,1,157.63,35,9,16,5,15,2,2,0,11,9,7,0,4,3,0,0,3,22,4,0,0,0,0,0,0,0,0,0,272.8105,272.8105,1773.9798,11.0235,0.5489,0.4839,0.0645,9.3761,6.2747,9.6205,9.7568,0.7441,2.1078,11.1483,0.5996
"patrick","gabriel",2021,"Full Season","EuroCup","Mastodons",13,3,174.83,54,19,37,0,0,16,26,3,13,29,8,0,14,3,0,0,5,21,34,0,0,0,0,0,0,0,0,0,314.9842,314.9842,1016.1111,17.474,0.5574,0,0.6810375,11.0637,23.6994,17.4722,6.9617,1.5013,3.1124,22.4215,-1.566
"miller","wojciechowski",2021,"Full Season","Italy - Liga A","Chanticleers",15,13,443,207,44,95,29,81,32,40,3,7,44,40,0,23,9,0,0,0,32,46,0,0,0,0,0,0,0,0,0,821.929,821.929,1410.0814,23.3378,0.5346,0.4602,0.2273,3.1318,11.8975,6.7799,18.6852,1.4414,0,10.6187,-2.656
"harris","melton",2012,"Full Season","Spain - ACB","Golden Eagles",24,7,345.9,97,38,77,0,1,21,38,13,28,50,18,0,37,3,0,0,7,55,52,0,0,0,0,0,0,0,0,0,587.0947,587.0947,2342.299,19.8296,0.512,0.0128,0.4872,12.3299,19.7997,13.5971,13.1636,0.9848,1.5327,28.0899,-4.5427
"calderon","laquintana",2014,"Full Season","EuroCup","Coyotes",5,0,8.18,2,1,1,0,2,0,0,0,0,0,2,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14.6086,14.6086,1142.9721,23.9024,0.3484875,0.6667,0,0,0,0,38.024075,4.4739875,0,25,-11.1913
"khalifa","torres",2012,"Full Season","EuroCup","Falcons",11,11,266.56,112,46,78,0,1,20,34,2,23,37,7,0,19,14,0,0,14,31,38,0,0,0,0,0,0,0,0,0,464.0446,464.0446,844.3259,21.0757,0.596,0.0127,0.4304,13.3121,20.994,14.9076,3.657,3.2333,5.8541,16.8201,4.6166
"khalifa","torres",2013,"Full Season","EuroLeague","Bison",6,5,38.52,7,3,7,0,0,1,2,3,0,4,0,0,8,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,64.5793,64.5793,1954.8013,21.6088,0.4442,0,0.2857,0,11.8388,7.3667,0,0,0,30.0635625,-11.1913
"khalifa","torres",2015,"Full Season","EuroCup","Patriots",14,8,269.15,101,35,67,0,2,31,44,7,18,36,27,0,32,8,0,0,15,40,43,0,0,0,0,0,0,0,0,0,477.1072,477.1072,1143.3556,22.2936,0.5715,0.029,0.6377,8.8621,18.268,12.3735,21.0891,1.8293,5.932625,26.5869,0.7238
"collin","cannady",2021,"Full Season","Italy - Liga A","Wildcats",4,0,6,5,0,0,1,2,2,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.2216,11.2216,1271.7823,22.6648,0.7693875,1,0.6810375,18.81055,17.402,19.8185,0,0,0,0.739062499999999,5.3432
"fab","zakharov",2013,"Full Season","EuroCup","Gamecocks",5,4,140.67,62,8,25,13,25,7,9,0,2,13,24,0,11,2,0,0,0,8,11,0,0,0,0,0,0,0,0,0,240.418,240.418,828.9201,23.3235,0.5745,0.5,0.18,3.2653,15.07,6.238,30.7235,0.7771,0,16.9335,2.9304
"fab","zakharov",2014,"Full Season","EuroLeague","Gamecocks",25,25,792.29,342,80,169,45,130,47,55,10,8,42,86,0,34,11,0,0,1,54,74,0,0,0,0,0,0,0,0,0,1290.1036,1290.1036,1766.7104,23.5025,0.5291,0.4348,0.1839,1.3011,5.5735,5.6952,33.9747,0.7886,0.3168,9.5185,0.9274
"fab","zakharov",2015,"Full Season","EuroLeague","Gamecocks",15,15,442.6,188,38,91,28,81,28,34,5,1,25,64,0,34,8,0,0,0,35,46,0,0,0,0,0,0,0,0,0,774.4375,774.4375,1705.9953,24.9928,0.5028,0.4709,0.1977,0.1729,7.4135,4.9625,27.4698,0.7724,0,15.3874,-4.3405
"fab","zakharov",2016,"Full Season","EuroLeague","Lions",22,2,348.01,133,18,55,26,63,19,23,3,8,28,52,0,28,12,0,0,1,48,19,0,0,0,0,0,0,0,0,0,596.5564,596.5564,2014.1771,22.8965,0.519,0.5339,0.1949,3.9765,12.6209,8.3907,28.7228,2.1729,0.3171,17.9349,0.7925
"fab","zakharov",2016,"Full Season","Spain - ACB","Lions",33,6,511.38,182,37,86,29,82,21,24,1,3,29,81,0,33,16,0,0,1,73,27,0,0,0,0,0,0,0,0,0,889.6229,889.6229,3087.8845,20.9575,0.5096,0.4881,0.1429,0.8495,6.3363,3.2178,24.304,1.7686,0.0444,15.5984,-0.7275
"norvel","donda",2021,"Full Season","Spain - ACB","Lancers",1,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.6247,2.6247,1375.7208,6.5497,0.549139693509615,0.352317615176152,0.300971875940982,0,0,0,0,0,0,16.1472664668864,-0.724381623415812
"ike","maronka",2021,"Full Season","EuroCup","Highlanders",6,1,100.41,29,6,8,4,13,5,5,0,0,2,14,0,9,2,0,0,0,9,8,0,0,0,0,0,0,0,0,0,185.217,185.217,664.0511,15.9508,0.625,0.619,0.2381,0,4.5129,0.4097,19.3515,1.3204,0,27.9503,-8.419
"vlade","sharma",2021,"Full Season","Spain - ACB","Lancers",19,10,363.29,157,66,104,0,0,25,39,4,41,53,7,0,27,10,0,0,14,50,35,0,0,0,0,0,0,0,0,0,657.6109,657.6109,1375.7208,19.4282,0.6479,0,0.375,15.4009,20.9827,17.5671,5.1609,1.2593,3.6642,18.2235,-0.6999
"elton","bagaric",2015,"Full Season","Italy - Liga A","Hatters",13,4,302,174,35,79,28,70,20,33,4,18,34,17,0,32,20,0,0,4,33,37,0,0,0,0,0,0,0,0,0,556.1428,556.1428,2614.9759,30.5837,0.532,0.4698,0.2215,8.2474,15.0852,9.4622,11.8272,3.7631,0.8948,16.3666,1.2986
"ed","czyz",2021,"Full Season","EuroCup","Jaspers",13,1,232.58,54,7,21,12,33,4,9,1,4,26,24,0,12,5,0,0,0,21,12,0,0,0,0,0,0,0,0,0,418.6009,418.6009,935.9072,14.7019,0.4658,0.6111,0.1667,2.1841,14.9535,8.5261,16.8463,1.64,0,17.1527,-2.9303
"eddy","sakho",2021,"Full Season","EuroLeague","Buffaloes",1,0,1.42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5196,2.5196,1657.2596,34.4975,0.3484875,0,0,0,0,0,0,0,0,0.739062499999999,-11.1913
"khalid","madsen",2020,"Full Season","Spain - ACB","Midshipmen",10,2,135.49,24,7,27,2,16,4,8,1,12,13,5,0,2,0,0,0,1,17,6,0,0,0,0,0,0,0,0,0,241.3035,241.3035,1995.7786,17.5188,0.3484875,0.3721,0.186,13.1639,12.0157,11.9154,7.7387,0,1.091,4.122,-8.0698
"fletcher","kravic",2012,"Full Season","Spain - ACB","Demons",34,33,933.8,433,121,228,1,2,64,90,14,46,124,40,0,52,36,0,0,15,76,91,0,0,0,0,0,0,0,0,0,1659.1829,1659.1829,2425.3316,20.2337,0.6375,0.0067,0.3,15.2989,23.422,18.5388,9.5352,2.307,2.9072,13.2789,6.2613
"fletcher","kravic",2013,"Full Season","EuroLeague","Golden Panthers",22,22,498.92,125,46,75,1,3,30,43,3,29,75,37,0,17,14,0,0,15,31,32,0,0,0,0,0,0,0,0,0,870.6594,870.6594,1677.0193,11.5117,0.6449,0.0385,0.5513,9.0951,21.0875,15.5801,11.2685,1.4465,3.4871,14.9228,5.8448
"fletcher","kravic",2014,"Full Season","EuroCup","Golden Panthers",16,3,366.1,174,72,104,2,7,24,32,9,30,65,23,0,24,14,0,0,15,24,27,0,0,0,0,0,0,0,0,0,632.4389,632.4389,1278.3489,21.1428,0.6956,0.0631,0.2883,13.1948,22.2826,18.4628,12.7906,2.1269,5.1768,16.0987,8.2861
"fletcher","kravic",2015,"Full Season","EuroCup","Golden Panthers",20,4,427.58,171,71,101,1,3,26,38,4,34,79,27,0,16,19,0,0,15,41,32,0,0,0,0,0,0,0,0,0,762.5667,762.5667,1712.0886,15.3895,0.7083,0.0288,0.3654,9.7633,24.3189,17.2061,9.5751,2.1926,3.875,11.7028,7.4412
"fletcher","kravic",2016,"Full Season","EuroLeague","Golden Panthers",23,17,639.2,253,110,160,3,8,24,40,11,46,95,40,0,25,23,0,0,15,38,39,0,0,0,0,0,0,0,0,0,1173.2902,1173.2902,1762.1489,15.5517,0.6816,0.0476,0.2381,11.9676,17.3501,15.5418,11.7291,1.9987,4.0573,11.8708,7.4396
"fletcher","kravic",2017,"Full Season","EuroLeague","Pilots",34,6,556.53,205,88,131,1,3,26,45,12,46,95,14,0,19,28,0,0,15,69,37,0,0,0,0,0,0,0,0,0,1024.5595,1024.5595,2595.4698,14.8719,0.6664,0.0224,0.3358,16.6087,23.157,18.3588,4.9036,2.7864,3.9869,10.9954,5.1675
"fletcher","kravic",2018,"Full Season","EuroLeague","Redbirds",29,15,675.01,266,121,183,0,7,22,39,4,46,107,41,0,16,28,0,0,15,56,34,0,0,0,0,0,0,0,0,0,1155.5681,1155.5681,2079.9883,16.0971,0.642,0.0368,0.2053,16.1962,20.9937,18.4745,14.1243,2.7046,2.1547,7.1697,5.9183
"fletcher","kravic",2018,"Full Season","Spain - ACB","Redbirds",36,24,756.57,227,103,181,0,4,21,36,5,46,124,41,0,26,31,0,0,15,78,42,0,0,0,0,0,0,0,0,0,1323.2765,1323.2765,2526.7047,14.6575,0.5651,0.0216,0.1946,13.2195,23.574,18.7308,9.1532,2.8632,3.1149,11.4618,3.7388
"vitali","wes",2021,"Full Season","EuroLeague","Bison",11,4,112.51,52,22,33,0,0,8,16,3,17,10,6,0,10,8,0,0,0,26,17,0,0,0,0,0,0,0,0,0,197.3803,197.3803,1570.1304,21.7396,0.6494,0,0.4848,18.81055,12.6525,17.0143,11.2832,4.4739875,0,19.984,2.7669
"tolga","konate",2019,"Full Season","EuroLeague","Buffaloes",8,0,51.32,31,7,17,5,10,2,2,1,4,8,2,0,1,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0,90.8694,90.8694,2124.7787,27.1469,0.556,0.3704,0.0741,9.7158,21.1205,13.9305,6.3362,1.6287,0,3.4626,-1.8127
"tolga","konate",2020,"Full Season","EuroLeague","Buffaloes",26,5,371.41,105,28,47,13,47,10,18,4,15,53,30,0,19,10,0,0,6,52,19,0,0,0,0,0,0,0,0,0,674.2678,674.2678,2114.9654,15.6178,0.5151,0.5,0.1915,6.1556,16.9353,12.8598,14.5934,1.3881,2.2017,15.7129,0.0937
"armoni","mcdermott",2021,"Full Season","Spain - ACB","Lancers",19,9,524.65,295,74,144,21,79,82,93,16,10,43,71,0,38,18,0,0,6,39,90,0,0,0,0,0,0,0,0,0,949.6974,949.6974,1375.7208,27.4144,0.5589,0.3543,0.417,1.6164,10.1177,7.3316,25.0105,1.9458,1.415,12.5861,0.6404
"grant","joe",2012,"Full Season","Spain - ACB","Dolphins",10,10,288.46,159,69,104,0,1,21,26,7,32,50,18,0,23,16,0,0,8,31,38,0,0,0,0,0,0,0,0,0,503.0696,503.0696,2397.9885,23.7023,0.6828,0.0095,0.2476,14.3757,22.0291,17.5754,15.2906,3.0219,2.9113,16.4945,9.2229
"grant","joe",2015,"Full Season","EuroLeague","Redhawks",29,23,542.65,235,104,167,0,0,27,34,7,46,83,54,0,35,31,0,0,15,67,50,0,0,0,0,0,0,0,0,0,970.6698,970.6698,2148.3062,19.3984,0.6457,0,0.2036,11.8262,19.0298,16.987,18.6008,3.3251,3.751,16.132,8.9063
"grant","joe",2015,"Full Season","Spain - ACB","Redhawks",39,34,727.59,287,121,214,0,0,41,65,16,46,124,51,0,51,31,0,0,15,93,72,0,0,0,0,0,0,0,0,0,1322.7119,1322.7119,3145.0362,19.3285,0.5915,0,0.3037,10.1111,25.594,18.4058,11.4394,2.1512,3.7451,17.3706,4.3307
"grant","joe",2016,"Full Season","EuroLeague","Redhawks",27,27,703.96,312,121,209,0,0,52,84,11,46,124,63,0,45,36,0,0,15,82,76,0,0,0,0,0,0,0,0,0,1268.4505,1268.4505,1946.0506,19.6956,0.6342,0,0.4019,15.6151,25.0368,20.2778,15.0285,3.8427,4.8527,15.466,10.7217
"grant","joe",2016,"Full Season","Spain - ACB","Redhawks",43,34,986.41,466,121,228,0,0,60,99,11,46,124,86,0,57,36,0,0,15,92,114,0,0,0,0,0,0,0,0,0,1836.0472,1836.0472,3443.5215,18.8594,0.6923,0,0.3379,10.5785,23.3962,18.9991,14.727,3.8555,3.7089,14.4832,10.7217
"grant","joe",2017,"Full Season","EuroLeague","Redhawks",36,34,743.47,352,121,228,0,0,32,66,10,46,123,84,0,57,34,0,0,15,92,75,0,0,0,0,0,0,0,0,0,1330.3453,1330.3453,2576.6831,20.4237,0.6821,0,0.2882,12.4312,22.156,16.3199,18.7266,2.9168,3.3495,18.0929,9.5347
"grant","joe",2017,"Full Season","Spain - ACB","Redhawks",38,34,813.83,336,121,218,1,2,47,74,10,46,124,64,0,49,34,0,0,15,91,83,0,0,0,0,0,0,0,0,0,1478.0529,1478.0529,3069.3185,17.4638,0.6652,0.0091,0.3364,12.3426,25.0931,18.0997,11.5695,2.3947,4.3403,16.2488,9.7908
"grant","joe",2018,"Full Season","EuroLeague","Redhawks",18,11,414.13,167,71,123,0,0,25,43,5,35,70,50,0,25,25,0,0,14,45,40,0,0,0,0,0,0,0,0,0,737.9836,737.9836,2574.9787,19.6008,0.5884,0,0.3496,11.0299,22.44,17.7972,21.6656,3.4376,3.4026,14.9772,6.8312
"grant","joe",2018,"Full Season","Spain - ACB","Redhawks",25,12,492.16,169,73,131,0,0,23,38,9,37,102,53,0,37,24,0,0,11,59,48,0,0,0,0,0,0,0,0,0,913.5411,913.5411,3198.7304,17.6761,0.572,0,0.2901,9.5148,26.1545,17.5484,15.5321,2.3236,2.6503,20.0303,4.8872
"grant","joe",2019,"Full Season","EuroLeague","Redhawks",30,6,596.98,254,111,165,0,0,32,59,8,42,124,86,0,39,23,0,0,15,67,68,0,0,0,0,0,0,0,0,0,1073.7826,1073.7826,2446.2163,18.7057,0.6651,0,0.3576,10.3131,29.1819,19.0968,24.2676,1.9834,3.8232,16.9595,10.7217
"grant","joe",2019,"Full Season","Spain - ACB","Redhawks",35,5,659.93,252,108,160,0,0,36,59,11,46,124,81,0,44,18,0,0,15,76,66,0,0,0,0,0,0,0,0,0,1188.021,1188.021,3105.3952,16.8641,0.6776,0,0.3688,11.147,25.1627,18.2253,18.2004,1.188,3.273,19.1338,8.4821
"grant","joe",2020,"Full Season","EuroLeague","Braves",26,14,556.43,324,121,228,0,1,32,55,10,46,75,56,0,62,33,0,0,13,70,71,0,0,0,0,0,0,0,0,0,948.4371,948.4371,2002.8126,29.6188,0.6018,0.0041,0.2245,15.8147,21.7471,16.0144,22.1341,3.2069,2.3061,18.7198,6.8986
"mcclintock","magloire",2017,"Full Season","EuroLeague","Pilots",4,2,36.75,24,5,10,0,0,14,16,0,9,10,0,0,1,0,0,0,3,6,10,0,0,0,0,0,0,0,0,0,67.6559,67.6559,2595.4698,23.5121,0.7042,0,0.6810375,18.81055,34.2722125,25.703825,0,0,5.932625,5.5432,-2.2828
"marcelo","mccalebb",2016,"Full Season","EuroCup","RedHawks",10,9,265.61,101,17,31,19,50,10,14,2,4,21,17,0,15,14,0,0,1,28,19,0,0,0,0,0,0,0,0,0,471.458,471.458,1144.8862,18.7228,0.5794,0.6173,0.1728,1.7809,10.8889,6.3816,11.7648,3.3254,0.5115,14.6829,0.5978
"marcelo","mccalebb",2017,"Full Season","EuroCup","RedHawks",14,14,397.33,164,21,65,31,77,29,33,4,10,36,26,0,22,9,0,0,1,34,27,0,0,0,0,0,0,0,0,0,714.7419,714.7419,1025.3442,21.6614,0.5239,0.5423,0.2324,3.2385,14.088,7.6021,14.7196,1.0269,0.8931,12.3235,-0.7256
"marcelo","mccalebb",2018,"Full Season","EuroCup","Bobcats",20,5,453.06,166,14,26,37,108,27,34,1,8,40,23,0,11,15,0,0,5,53,35,0,0,0,0,0,0,0,0,0,785.1933,785.1933,1542.4666,17.457,0.5572,0.806,0.2537,3.0135,10.7743,8.8237,7.4866,2.4394,1.7903,6.8767,4.1266
"marcelo","mccalebb",2020,"Full Season","EuroCup","Terrapins",16,11,437.98,157,17,30,33,94,24,31,3,6,35,26,0,13,11,0,0,1,29,39,0,0,0,0,0,0,0,0,0,774.0804,774.0804,1131.121,17.4302,0.5703,0.7581,0.25,1.2773,9.7477,6.9682,12.3903,1.4092,0.0361,8.6298,-0.724381623415812
"valerio","kraag",2014,"Full Season","EuroCup","Colonels",9,2,150.3,119,22,40,19,30,18,21,2,9,24,11,0,10,4,0,0,1,21,22,0,0,0,0,0,0,0,0,0,261.8775,261.8775,1540.2368,30.1467,0.7509,0.4286,0.3,9.8877,21.9812,16.2206,18.3702,1.7771,0.46,11.2057,10.3388
"artest","whaley",2021,"Full Season","EuroLeague","Lions",1,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6406,0.6406,1740.0036,6.5497,0.549139693509615,0.352317615176152,0.300971875940982,0,0,0,0,0,0,16.1472664668864,-0.724381623415812
"artest","whaley",2021,"Full Season","Spain - ACB","Lions",7,2,72.86,21,6,14,2,10,3,3,0,3,3,3,0,3,3,0,0,1,5,4,0,0,0,0,0,0,0,0,0,132.4618,132.4618,1527.8007,18.5925,0.4147,0.4167,0.125,6.4644,4.3292,5.4958,4.9496,2.3066,1.3657,10.5932,-2.3984
"hite","bochoridis",2021,"Full Season","EuroLeague","Lions",3,0,5.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.8514,9.8514,1740.0036,8.7981,0.3484875,0,0,0,0,0,0,0,0,0.739062499999999,-11.1913
"hite","bochoridis",2021,"Full Season","Spain - ACB","Lions",3,0,11.5,2,0,0,0,0,2,2,0,0,4,0,0,3,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,20.9074,20.9074,1527.8007,16.1386,0.7693875,0.352317615176152,0.300971875940982,0,34.2722125,23.9303,0,0,5.932625,30.0635625,-0.724381623415812
"satoransky","jack",2021,"Full Season","Spain - ACB","Blue Devils",14,8,281.75,117,24,39,12,35,33,46,1,23,26,27,0,15,10,0,0,4,30,34,0,0,0,0,0,0,0,0,0,537.8806,537.8806,1603.6229,17.4204,0.6208,0.473,0.6216,10.9418,13.6401,12.5061,15.8212,2.3166,1.7998,13.7312,4.1728
"splitter","jerrett",2012,"Full Season","EuroCup","Volunteers",2,0,21.85,6,2,3,0,0,2,4,0,2,5,1,0,1,1,0,0,0,3,5,0,0,0,0,0,0,0,0,0,37.0824,37.0824,415.7945,13.3772,0.6303,0,0.6810375,11.0952,33.3454,23.0653,10.5868,3.0073,0,17.3611,3.6679
