"first_name","last_name","season","season_type","league","team","games","starts","minutes","points","plus_minus","two_points_made","two_points_attempted","three_points_made","three_points_attempted","free_throws_made","free_throws_attempted","blocked_shot_attempts","offensive_rebounds","defensive_rebounds","assists","screen_assists","turnovers","steals","deflections","loose_balls_recovered","blocked_shots","personal_fouls","personal_fouls_drawn","offensive_fouls","charges_drawn","technical_fouls","flagrant_fouls","ejections","points_off_turnovers","points_in_paint","second_chance_points","fast_break_points","possessions","estimated_possessions","calculated_possessions","plays_used","team_possessions","usage_percentage","true_shooting_percentage","three_point_attempt_rate","free_throw_rate","offensive_rebounding_percentage","defensive_rebounding_percentage","total_rebounding_percentage","assist_percentage","steal_percentage","block_percentage","turnover_percentage","internal_box_plus_minus"
"Valerio","Kraag",2012,"Full Season","NBA","Trailblazers",40,4,536.7333,202,-142,28,73,43,100,17,20,5,16,79,16,0,27,10,0,0,4,46,0,0,0,0,0,0,0,0,0,0,1105,1019.9438,1105,210,6397.06445,17.8005,0.5556,0.578,0.1156,2.3826,16.4841,11.591,5.8208,0.9629,0.764,12.931,-2.3983
"Valerio","Kraag",2013,"Full Season","NBA","Trailblazers",62,0,730.4,244,-2,24,56,62,178,10,13,3,15,122,29,0,22,14,0,0,5,82,0,0,0,0,0,0,0,0,0,0,1523,1390.4936,1523,262,7559.7618,16.4361,0.5089,0.7607,0.0556,1.7912,18.5887,12.3197,6.3786,1.1419,0.372,8.4059,-2.2522
"Valerio","Kraag",2014,"Full Season","NBA","Pelicans",27,2,473.3833,170,70,24,59,36,95,14,18,8,18,70,29,0,15,7,0,0,11,52,0,0,0,0,0,0,0,0,0,0,944,909.0286,944,178,7625.4324,16.977,0.525,0.6169,0.1169,5.6344,17.1113,12.2064,11.9082,0.5919,1.6331,8.4784,-1.065
"Valerio","Kraag",2015,"Full Season","NBA","Pelicans",63,19,829.6,256,-102,33,77,59,115,13,19,11,12,99,24,0,26,17,0,0,11,63,0,0,0,0,0,0,0,0,0,0,1694,1579.3849,1694,226,7906.4437,12.4541,0.6389,0.599,0.099,1.7524,14.0173,7.8874,3.7892,1.2658,1.3425,11.4861,-0.3574
"Valerio","Kraag",2016,"Full Season","NBA","Pelicans",47,13,845.0833,327,-29,78,180,44,109,39,50,25,25,123,53,0,23,11,0,0,7,90,0,0,0,2,0,0,0,0,0,0,1824,1703.9664,1824,337,7976.5993,17.481,0.5257,0.3772,0.173,3.2556,18.3832,9.8836,11.5832,0.6286,0.3948,6.8862,-2.5352
"Valerio","Kraag",2017,"Full Season","NBA","Heat",68,55,1064.95,324,-12,26,71,87,210,11,15,6,12,129,36,10,25,20,30,15,11,118,0,0,0,2,0,0,0,0,0,0,2185.5,2112.5257,2185.5,312,7847.4592,13.0227,0.5633,0.7473,0.0534,2.5394,14.0173,6.5432,5.7423,1.223,0.8729,7.9974,-2.0026
"Valerio","Kraag",2018,"Full Season","NBA","Jazz",52,14,717.8167,259,-34,31,60,60,156,17,22,8,7,89,31,10,19,8,17,12,7,54,0,0,0,1,0,0,0,0,0,0,1561.5,1462.1663,1561.5,247,8144.9353,14.9738,0.5758,0.7177,0.104,1.5725,15.7449,7.87,6.2602,0.5164,1.1594,7.7658,-2.4384
"Immanuel","Kuzma",2015,"Full Season","NBA","Bulls",18,1,63.5167,10,-20,3,14,0,0,4,5,2,6,2,1,0,3,2,0,0,1,8,0,0,0,0,0,0,0,0,0,0,131,122.3577,131,20,8788.1804,13.6024,0.33845,0,0.3571,10.7063,4.6581,6.633,2.5215,1.7936,1.3359,15.625,-8.9274
"Immanuel","Kuzma",2016,"Full Season","NBA","Bulls",18,2,102.6,34,-8,12,35,1,5,7,8,5,4,24,6,0,4,2,0,0,3,19,0,0,0,0,0,0,0,0,0,0,228,204.6398,228,48,7940.2648,20.3338,0.3906,0.125,0.2,3.5113,23.7413,15.8647,7.6175,1.0577,1.9097,8.4175,-7.3402
"Clarke","Cross",2017,"Full Season","NBA","Knicks",52,13,857.0833,215,-51,59,131,23,86,28,43,16,12,86,107,10,56,34,30,15,8,74,0,0,0,0,0,0,0,0,0,0,1780.5,1713.8994,1780.5,292,7940.7618,14.7708,0.4557,0.3963,0.1982,2.9756,12.2239,7.5953,18.4886,1.9639,0.7621,19.1833,-4.6404
"Clarke","Cross",2018,"Full Season","NBA","Knicks",29,1,384.6167,71,16,9,26,11,33,20,26,1,5,25,47,8,18,26,30,15,6,33,0,0,0,0,0,0,0,0,0,0,818.5,775.9153,818.5,89,8000.9014,10.0379,0.504,0.5593,0.4407,2.3304,5.9783,5.9022,16.6629,3.332,1.7987,20.3528,-0.4324
"Clarke","Cross",2019,"Full Season","NBA","Jazz",15,0,151.9667,14,-20,3,7,1,13,5,6,1,1,10,15,1,5,6,13,7,1,18,0,0,0,0,0,0,0,0,0,0,344.5,316.9933,344.5,28,8270.9111,7.7617,0.33845,0.6933,0.2629,0.09,6.6272,3.1246,12.572,1.8006,0.2354,19.682,-6.8309
"Kleiza","Maric",2017,"Full Season","NBA","Grizzlies",36,1,417.3667,108,-147,33,94,3,22,33,39,11,12,38,63,2,39,18,29,15,7,43,0,0,0,0,0,0,0,0,0,0,884.5,798.4179,884.5,175,8176.1154,18.8724,0.4055,0.1897,0.3362,4.1371,11.6852,6.3247,22.9914,2.23,1.592,22.6533,-5.4823
"Kleiza","Maric",2018,"Full Season","NBA","Trailblazers",11,0,99.5333,42,12,10,19,5,6,7,12,2,1,10,8,4,7,3,6,3,2,13,0,0,0,0,0,0,0,0,0,0,219.5,200.2798,219.5,39,8336.4961,16.4288,0.6935,0.24,0.48,0.644,11.0777,6.4547,11.6231,1.4582,1.4367,18.7768,0.4738
"Kleiza","Maric",2019,"Full Season","NBA","Trailblazers",16,0,93.65,30,-66,8,24,2,9,8,11,5,2,13,12,0,14,1,8,2,2,11,0,0,0,0,0,0,0,0,0,0,203.5,192.3726,203.5,53,9747.08485,23.4789,0.3964,0.2727,0.3333,2.3854,15.9176,9.0593,16.9765,0.7629,2.1005,26.6754,-9.79585
"Doncic","Mathiang",2010,"Full Season","NBA","Raptors",22,0,243.8667,109,-19,32,49,7,24,24,29,4,3,20,26,0,20,12,0,0,2,30,0,0,0,1,0,0,0,0,0,0,484,472.7829,484,107,7669.4751,19.8044,0.6355,0.3288,0.3973,0.6906,8.9029,5.3209,17.4355,2.6064,0.3252,18.9107,-0.0225
"Doncic","Mathiang",2011,"Full Season","NBA","Raptors",3,0,21.75,6,9,0,2,0,0,6,8,0,0,1,3,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,49,42.0778,49,8,7653.3221,15.4893,0.5435,0,0.6449,0,5.3685,2.2203,16.9478,2.6704,0,26.5957,-6.5004
"Lopatin","Wallace Jr.",2010,"Full Season","NBA","Mavericks",84,18,1650.0833,631,-46,187,397,60,167,77,93,33,21,137,233.5,0,112,37,0,0,7,132,0,0,0,2,0,0,0,0,0,0,3346.5,3170.1947,3346.5,727,8192.1378,20.0121,0.5216,0.2961,0.1649,1.3058,8.5282,5.6117,28.2407,1.3051,0.3092,15.6224,-1.4566
"Lopatin","Wallace Jr.",2011,"Full Season","NBA","Mavericks",102,5,2059.15,956,136,275,582,82,239,160,191,60.5,37,161,233.5,0,159,36,0,0,1,164,0,0,0,2.5,0,0,0,0,0,0,4119,3875.0652,4119,1080,9322.8143,24.3813,0.5282,0.2911,0.2326,1.803,9.4004,4.7487,32.1545,1.2165,0.3871,14.943,-0.2002
"Lopatin","Wallace Jr.",2012,"Full Season","NBA","Timberwolves",41,11,1032.0333,463,-88,114,275,53,143,76,98,27,14,100,232,0,103,21,0,0,0,61,0,0,0,2.5,0,0,0,0,0,0,2148.5,2006.1845,2148.5,568,6397.06445,24.3166,0.502,0.3421,0.2344,1.2149,12.1956,7.1931,32.1545,1.0892,0,18.2585,-1.0433
"Lopatin","Wallace Jr.",2013,"Full Season","NBA","Timberwolves",74,2,1712.85,834,-54,219,478,97,280,105,134,46,34,173,233.5,0,145,32,0,0,0,131,0,0,0,2.5,0,0,0,0,0,0,3549,3312.9164,3549,958,7632.1734,25.1419,0.5104,0.3694,0.1768,3.2673,12.7998,7.5934,28.9111,1.2614,0,15.0734,-0.3263
"Lopatin","Wallace Jr.",2014,"Full Season","NBA","Timberwolves",79,1,1471.3,660,-91,181,425,73,231,79,100,43,16,138,233.5,0,125,26,0,0,0,129,0,0,0,2.5,0,0,0,0,0,0,3097.5,2983.0851,3097.5,831,8051.2683,23.867,0.4714,0.3521,0.1524,1.8702,12.3875,6.2527,32.1545,1.0762,0,15.1515,-2.8813
"Lopatin","Wallace Jr.",2015,"Full Season","NBA","Mavericks",82,12,1515.3833,639,154,192,410,58,183,81,100,38,28,130,233.5,0,84,37,0,0,1,121,0,0,0,0,0,0,0,0,0,0,3229,3016.56,3229,728,8392.475,21.1253,0.5016,0.3086,0.1686,2.747,8.8877,4.6638,31.3938,1.3115,0.0994,11.6505,-0.4689
"Lopatin","Wallace Jr.",2016,"Full Season","NBA","Mavericks",78,18,1767.3667,833,-105,227,477,101,268,76,98,47,26,132,233.5,4,124,26,3,3,2,118,0,0,0,2.5,0,0,0,0,0,0,3762,3467.1754,3762,914,8319.8869,23.6087,0.5285,0.3597,0.1315,2.6167,10.2507,5.441,29.7737,0.9098,0.5261,13.5947,-0.8255
"Lopatin","Wallace Jr.",2017,"Full Season","NBA","Mavericks",35,6,770.75,381,6,89,195,53,148,44,51,15,9,75,193,6,63,14,18,15,1,30,0,0,0,2,0,0,0,0,0,0,1601.5,1480.6264,1601.5,426,7599.5565,26.2226,0.5213,0.4315,0.1487,2.5117,11.0821,5.8351,32.1545,1.2304,0.5155,14.7045,1.4536
"Lopatin","Wallace Jr.",2018,"Full Season","NBA","Mavericks",69,11,1603.0333,801,21,188,377,107.5,305.5,80,102,24,15,186,233.5,7,143,35,30,15,3,83,0,0,0,2.5,0,0,0,0,0,0,3416.5,3193.2134,3416.5,880,7890.2404,24.8697,0.545,0.4536,0.1478,1.9417,12.0499,8.4634,32.1545,1.0345,0.0359,16.2892,1.2148
"Lopatin","Wallace Jr.",2019,"Full Season","NBA","Mavericks",38,0,751.7667,415,58,123,257,38,128,55,78,13,13,82,211,2,72,22,26,15,1,50,0,0,0,2.5,0,0,0,0,0,0,1688.5,1550.0186,1688.5,494,8156.618,28.0954,0.4948,0.3325,0.2026,2.9637,11.0715,6.1941,32.1545,1.3336,0.0431,14.6544,-0.6342
"Lopatin","Wallace Jr.",2020,"Full Season","NBA","Mavericks",30,6,454.8,225,10,53,123,32,85,23,25,7,10,43,112,0,39,5,12,14,2,28,0,0,0,0,0,0,0,0,0,0,980.5,943.0678,980.5,260,8145.0534,24.2409,0.5137,0.4087,0.1202,3.1955,11.7123,7.2069,32.1545,0.8314,0.606,15.1163,-1.5713
"Petrucelli","Swift",2010,"Full Season","NBA","Raptors",80,55,2799.3333,1220,-139,326,680,107.5,305.5,180.5,234,43,105,388,93,0,120,25,0,0,54.5,215,0,0,0,2.5,0,0,0,0,0,0,5696,5427.0519,5696,1339,7669.4751,22.2831,0.5522,0.2843,0.2047,5.0281,17.3884,9.431,4.8881,0.667,3.2564,8.785,-0.7409
"Petrucelli","Swift",2011,"Full Season","NBA","Raptors",66,55,2353.0667,1220,-209.5,326,680,77,223,180.5,237,49,74,269,119,0,152,34,0,0,46,160,0,0,0,0,0,0,0,0,0,0,4862,4552.2693,4862,1339,7653.3221,28.1584,0.5328,0.1901,0.2984,3.0482,15.0061,9.1263,9.3927,0.8045,1.5954,10.2772,-1.379
"Petrucelli","Swift",2012,"Full Season","NBA","Raptors",31,31,1031.7,603,-47,175,369,34,115,151,173,22,24,148,61,0,69,18,0,0,15,52,0,0,0,0,0,0,0,0,0,0,2023.5,1918.5624,2023.5,640,6397.06445,28.7372,0.5383,0.2376,0.3574,2.242,18.2744,9.9017,10.1498,1.09,1.6124,10.9677,0.9407
"Petrucelli","Swift",2013,"Full Season","NBA","Raptors",35,25,1002.5,443,-118,132,303,38,123,65,77,22,26,102,38,0,54,21,0,0,23,64,0,0,0,0,0,0,0,0,0,0,2071.5,1887.917,2071.5,518,7525.3031,23.7775,0.4816,0.2887,0.1808,3.5489,10.9848,8.668,4.8055,1.2495,1.9733,10.5083,-2.7206
"Petrucelli","Swift",2014,"Full Season","NBA","Knicks",42,39,1257.1,558,-126,192,394,30,108,84,102,19,69,153,45,0,58,14,0,0,52,100,0,0,0,2.5,0,0,0,0,0,0,2487.5,2363.9468,2487.5,615,7467.3714,22.3823,0.5102,0.2151,0.2032,5.8008,14.3614,9.5662,6.01,0.6958,3.6556,9.5887,-2.2464
"Petrucelli","Swift",2015,"Full Season","NBA","Knicks",29,22,785.3333,430,-209.5,149,320,15,41,87,107,7,32,95,46,0,42,2,0,0,27,53,0,0,0,0,0,0,0,0,0,0,1607,1491.8736,1607,458,7543.5866,26.3862,0.5269,0.1136,0.2964,5.5165,13.7784,10.6983,10.272,0.0374,2.6748,9.3317,-1.1773
"Petrucelli","Swift",2016,"Full Season","NBA","Nets",46,0,633.65,304,-189,124,263,3,16,47,57,14,28,69,18,0,26,4,0,0,9,61,0,0,0,0,0,0,0,0,0,0,1335,1257.2263,1335,338,7839.1877,23.1785,0.4999,0.0573,0.2043,6.1767,12.1865,8.395,6.489,0.4052,1.0251,7.8769,-5.1038
"Juan Pablo","Lillard",2010,"Full Season","NBA","Trailblazers",43,31,1056.35,424,111,93,152,63,153,49,59,14,36,124,49,0,31,26,0,0,25,96,0,0,0,1,0,0,0,0,0,0,2082,1930.1933,2082,371,7782.168,16.2866,0.6406,0.5016,0.1934,4.8174,14.7423,9.5787,6.378,1.4047,2.3009,8.5645,3.2198
"Juan Pablo","Lillard",2011,"Full Season","NBA","Trailblazers",86,55,2672.7167,1038,20,261,485,107.5,305.5,141,168,44,110,261,131,0,90,73,0,0,54,208,0,0,0,2,0,0,0,0,0,0,5246,4877.0436,5246,1032,7753.3689,17.8812,0.5599,0.4314,0.197,4.645,13.0577,7.887,8.6115,1.3256,1.4791,8.8503,1.0097
"Juan Pablo","Lillard",2012,"Full Season","NBA","Trailblazers",59,34,1790.9167,818,-69,182,367,107,274,133,159,38,81,190,84,0,90,57,0,0,54.5,105,0,0,0,0,0,0,0,0,0,0,3646.5,3403.2437,3646.5,815,6397.06445,20.4643,0.5753,0.4275,0.248,5.2413,12.91,8.9961,6.6177,1.9115,3.0004,11.2365,2.4186
"Juan Pablo","Lillard",2013,"Full Season","NBA","Trailblazers",73,55,2806.5667,1047,-120,187,389,107.5,305.5,178,210,19,97,315,233.5,0,170,90,0,0,54.5,139,0,0,0,1,0,0,0,0,0,0,5678,5342.9805,5678,1123,7559.7618,18.2296,0.5657,0.533,0.2521,4.8119,13.9924,9.9595,22.2646,1.8213,2.4817,17.0342,2.8154
"Juan Pablo","Lillard",2014,"Full Season","NBA","Trailblazers",93,55,3318.32495,1220,154.5,282,499,107.5,305.5,175,218,20,126,412,233.5,0,170,90,0,0,54.5,177,0,0,0,1,0,0,0,0,0,0,6882.25,6483.1601,6881.5,1308,8917.966,16.5233,0.5852,0.4807,0.2268,4.1575,17.2008,11.8757,19.6308,1.5441,1.6331,18.2533,3.2462
"Juan Pablo","Lillard",2015,"Full Season","NBA","Trailblazers",76,55,2588.7333,735,154.5,151,322,107.5,305.5,94,111,18,68,391,233.5,0,144,79,0,0,41,117,0,0,0,1,0,0,0,0,0,0,5390.5,5073.8979,5390.5,872,8253.5284,14.9494,0.5112,0.5194,0.1657,1.8171,14.9068,9.2463,22.0839,1.6245,1.5592,16.6891,1.854
"Juan Pablo","Lillard",2016,"Full Season","NBA","Hornets",75,55,2591.3833,1103,121,244,497,107.5,305.5,180,212,28,57,389,233.5,0,170,67,6,4,43,120,0,0,0,2.5,0,0,0,0,0,0,5438,5144.2183,5438,1221,8549.9308,21.3952,0.5453,0.4586,0.2309,2.2879,18.7568,10.7795,24.9049,1.3588,1.2418,17.398,0.9673
"Juan Pablo","Lillard",2017,"Full Season","NBA","Hornets",77,55,2617.2667,1164,65,258,570,107.5,305.5,180.5,237,40,46,412,233.5,10,170,86,30,15,29,109,0,0,0,0,0,0,0,0,0,0,5512,5217.7156,5512,1296,7906.5157,22.2781,0.5291,0.4154,0.2913,2.0569,19.6862,10.0093,27.8672,1.699,0.7878,14.9927,0.8186
"Juan Pablo","Lillard",2018,"Full Season","NBA","Hornets",64,55,1980.8,740,6,178,376,92,274,108,130,12,57,249,233.5,10,131,65,30,15,23,72,0,0,0,0,0,0,0,0,0,0,4276.5,4061.3853,4276.5,845,8111.2886,18.3515,0.5232,0.4215,0.2,2.8002,15.0685,9.0237,25.8946,1.4726,1.3203,15.6287,0.3288
"Juan Pablo","Lillard",2019,"Full Season","NBA","Hornets",75,55,2353.9333,699,-21,137,264,107.5,298,77,89,19,71,319,233.5,10,117,71,30,15,43,140,0,0,0,1,0,0,0,0,0,0,5059,4840.5814,5059,714,8155.603,13.1551,0.5814,0.5302,0.1584,4.5388,15.8503,9.0038,15.6826,1.619,1.8876,16.2916,-0.2794
"Juan Pablo","Lillard",2020,"Full Season","NBA","Hornets",22,3,504.9333,79,-48,14,32,14,49,9,10,4,25,75,66,6,22,17,28,15,8,41,0,0,0,0,0,0,0,0,0,0,1088.5,1007.922,1088.5,108,6397.06445,9.366,0.4625,0.6049,0.1235,4.4073,18.4929,10.5605,20.9159,1.723,1.9264,20.4842,-1.8974
"Juan Pablo","Lillard",2021,"Full Season","NBA","Clippers",34,34,1000.7333,305,154.5,40,72,66,147,27,33,3,30,133,79,10,23,40,30,15,13,54,0,0,0,0,0,0,0,0,0,0,2155.5,2029.6019,2155.5,260,6397.06445,11.3503,0.653,0.6712,0.1507,2.4882,15.4487,8.2275,9.5793,2.221,1.2903,8.9662,2.2813
"DaQuan","Poeta",2013,"Full Season","NBA","Spurs",20,1,164.5667,51,12,22,42,0,1,7,12,1,14,23,5,0,12,1,0,0,6,27,0,0,0,0,0,0,0,0,0,0,365.5,319.657,365.5,62,9739.2769,16.9515,0.5282,0.0233,0.2791,10.7935,15.7827,12.0292,3.3067,0.3914,2.5322,19.9071,-6.9445
"DaQuan","Poeta",2014,"Full Season","NBA","Spurs",67,4,592.1667,193,68,83,186,0,1,27,31,19,69,107,34,0,43,5,0,0,5,92,0,0,0,1,0,0,0,0,0,0,1255,1165.4902,1255,246,9747.08485,18.6975,0.481,0.0053,0.1658,14.4297,19.2044,17.6232,9.8835,0.7127,0.6112,17.649,-3.303
"DaQuan","Poeta",2015,"Full Season","NBA","Spurs",74,17,1162.4333,470,130,187,333,1,4,93,107,36,112,216,36,0,68,16,0,0,22,171,0,0,0,2,0,0,0,0,0,0,2462,2272.3468,2462,463,8468.2761,17.6745,0.6119,0.0119,0.3175,10.797,20.2541,14.8751,3.5017,0.9545,1.3884,15.0416,-2.0135
"DaQuan","Poeta",2016,"Full Season","NBA","Pistons",85,1,1276.95,524,-88,198,391,0,2,128,168,28,128.5,249,53,3,70,21,0,1,52,155,0,0,0,0,0,0,0,0,0,0,2665.5,2519.9745,2665.5,551,8225.2663,18.4466,0.5611,0.0051,0.4275,12.5717,20.8079,17.6566,4.9117,0.7203,2.8721,13.0373,-0.408
"DaQuan","Poeta",2017,"Full Season","NBA","Pistons",75,2,1162.5333,365,138,143,279,0,0,79,94,21,111,222,32,10,50,17,30,15,39,166,0,0,0,0,0,0,0,0,0,0,2441.5,2300.8225,2441.5,376,7839.3951,14.0933,0.5697,0,0.3369,10.7516,22.009,14.8439,5.6531,0.6504,2.7034,13.5004,-2.5961
"DaQuan","Poeta",2018,"Full Season","NBA","Celtics",100,55,1873.5667,596,141,241,491,14,44,72,96,41,128.5,377,112,10,88,26,30,15,54.5,243,0,0,0,0,0,0,0,0,0,0,3820.5,3727.213,3820.5,667,9714.0825,15.9497,0.5162,0.0822,0.1794,9.9138,23.3958,17.5693,10.1843,0.9984,3.1584,13.2283,-2.0571
"DaQuan","Poeta",2019,"Full Season","NBA","Celtics",60,23,936.1667,303,92,90,170,23,67,54,64,13,94,171,60,10,45,15,27,15,36,145,0,0,0,0,0,0,0,0,0,0,2004,1944.0969,2004,312,9112.3702,14.3032,0.5714,0.2827,0.27,11.5566,19.1447,15.6373,7.0357,0.9251,3.8472,14.5086,-1.522
"DaQuan","Poeta",2020,"Full Season","NBA","Suns",42,28,934.3333,481,-46,124,213,59,168,56,75,16,71,166,67,10,50,10,22,15,23,141,0,0,0,2.5,0,0,0,0,0,0,2070.5,1972.3001,2070.5,471,7428.3169,21.1274,0.5809,0.4409,0.1969,9.7034,21.2086,15.6804,11.3167,0.7161,2.0069,10.7759,-0.9044
"DaQuan","Poeta",2021,"Full Season","NBA","Raptors",31,24,595.75,182,-34,63,119,15,65,11,16,8,48,118,30,10,27,8,21,15,11,76,0,0,0,2.5,0,0,0,0,0,0,1283,1234.9613,1283,220,6397.06445,15.8012,0.4763,0.3533,0.087,7.8677,23.3892,15.9437,8.9953,0.534,1.6724,12.383,-5.1826
"Ledo","Dary-Sagnes",2010,"Full Season","NBA","Mavericks",59,16,730.9,418,68,117,202,47,116,43,55,10,14,70,78,0,57,29,0,0,12,89,0,0,0,0,0,0,0,0,0,0,1536,1404.2293,1536,409,8192.1378,25.1571,0.6108,0.3648,0.173,1.6276,12.8484,7.535,18.7187,2.3077,1.3096,14.2786,1.4544
"Ledo","Dary-Sagnes",2011,"Full Season","NBA","Mavericks",28,26,495.65,236,-17,69,140,25,83,23,30,16,7,45,64,0,47,20,0,0,8,76,0,0,0,1,0,0,0,0,0,0,1035,932.7519,1035,287,9322.8143,26.9591,0.4996,0.3722,0.1345,3.162,11.4738,5.6602,24.4168,2.3182,1.1681,16.596,-2.8055
"Ledo","Dary-Sagnes",2012,"Full Season","NBA","Mavericks",55,12,1162.5,472,54,150,314,38,133,58,69,21,19,133,154,0,71,56,0,0,28,99,0,0,0,0,0,0,0,0,0,0,2392,2213.199,2392,553,6482.5313,21.8763,0.4944,0.2975,0.1544,2.9049,12.8745,8.4632,22.6163,2.7683,1.7264,12.9477,1.0718
"Ledo","Dary-Sagnes",2013,"Full Season","NBA","Mavericks",45,0,549.2833,181,38,44,104,21,72,30,38,7,9,48,84,0,33,19,0,0,4,54,0,0,0,0,0,0,0,0,0,0,1177,1076.269,1177,229,7829.7857,18.7233,0.4696,0.4091,0.2159,1.5656,9.8159,5.6768,22.4067,2.037,0.5563,14.6199,-2.4595
"Landers","Akyazili",2010,"Full Season","NBA","Raptors",66,1,1120.9333,469,79,94,221,60,158,101,121,22,14,81,89,0,60,42,0,0,5,80,0,0,0,0,0,0,0,0,0,0,2352,2173.1472,2352,499,7669.4751,20.0534,0.5425,0.4169,0.3193,2.6193,9.1169,6.1421,11.746,2.0652,0.4079,12.1892,-1.3052
"Landers","Akyazili",2011,"Full Season","NBA","Hornets",86,55,2130.0167,894,57,183,404,107.5,305.5,102,129,32,17,139,96,0,81,43,0,0,6,158,0,0,0,0,0,0,0,0,0,0,4160.5,3926.563,4160.5,896,7842.0039,20.0204,0.5513,0.4642,0.1711,0.0746,8.5657,4.6747,9.6998,0.8957,0.3101,9.0832,-1.0453
"Landers","Akyazili",2012,"Full Season","NBA","Hornets",66,55,1965.7833,780,-209.5,179,402,107,284,101,129,22,19,153,101,0,69,48,0,0,5,115,0,0,0,1,0,0,0,0,0,0,3827.5,3616.0986,3827.5,816,6397.06445,19.5273,0.5251,0.414,0.188,2.691,10.9186,5.708,8.199,1.4374,0.3566,8.5,-1.2348
"Landers","Akyazili",2013,"Full Season","NBA","Bulls",85,34,2206.35,835,-104,190,449,95,268,170,201,44,13,162,179,0,97,49,0,0,6,166,0,0,0,1,0,0,0,0,0,0,4298.5,4094.9505,4298.5,905,8457.7196,18.8583,0.5184,0.3738,0.2803,1.8738,10.4422,4.3431,14.4735,1.0829,0.2405,10.7486,-1.9238
"Landers","Akyazili",2014,"Full Season","NBA","Spurs",103,25,2371.9167,1036,154.5,239,463,107.5,305.5,132,153,36,22,256,198,0,107,53,0,0,7,153,0,0,0,0,0,0,0,0,0,0,5034,4668.3572,5034,979,9747.08485,18.5523,0.6014,0.4169,0.1927,1.1601,11.0361,6.8266,13.3997,1.0653,0.2209,11.0501,1.1399
"Landers","Akyazili",2015,"Full Season","NBA","Spurs",69,9,1504.4333,633,20,119,249,100,260,95,112,9,28,142,104,0,66,33,0,0,3,95,0,0,0,0,0,0,0,0,0,0,3176.5,2940.8949,3176.5,625,8468.2761,18.8585,0.5669,0.5108,0.22,1.6195,11.1995,5.9701,9.1221,1.3991,0.3649,10.5722,-0.405
"Landers","Akyazili",2016,"Full Season","NBA","Kings",68,7,1671.6667,696,-185,154,338,91,297,115,138,9,10,107,127,0,80,37,0,0,2,91,0,0,0,1,0,0,0,0,0,0,3703,3481.0155,3703,779,8248.2366,19.7044,0.5002,0.4677,0.2173,2.1395,6.3237,2.8314,13.4112,0.8771,0.2637,10.313,-3.8256
"Landers","Akyazili",2017,"Full Season","NBA","Hornets",74,0,1777.5833,780,45,162,332,102,283,150,168,11,14,164,147,8,70,44,30,15,9,90,0,0,0,1,0,0,0,0,0,0,3802,3543.7445,3802,759,7906.5157,19.2385,0.5661,0.4602,0.2732,1.2237,10.1269,6.2956,13.7465,1.5423,0.2641,9.2236,-1.1494
"Landers","Akyazili",2018,"Full Season","NBA","Jazz",90,2,2219.9,1100,13,215,429,107.5,305.5,175,194,26,21,151,168,10,98,73,30,15,12,111,0,0,0,2.5,0,0,0,0,0,0,4918.5,4571.688,4918.5,1058,8588.2727,20.5013,0.5763,0.5068,0.2229,2.4447,6.4992,3.412,12.8792,1.7681,0.6059,9.3065,-0.4313
"Landers","Akyazili",2019,"Full Season","NBA","Spurs",86,1,1946.7167,870,39,144,312,107.5,305.5,117,130,19,16,195,140,10,74,35,30,15,10,128,0,0,0,1,0,0,0,0,0,0,4359.5,3965.5734,4359.5,860,8753.2351,19.5062,0.554,0.5714,0.1786,1.1287,12.6218,6.7541,12.3804,0.9243,0.3154,8.6127,-1.7633
"Landers","Akyazili",2020,"Full Season","NBA","Spurs",57,0,883.2667,361,19,56,136,67,178,48,58,9,7,92,69,6,19,12,24,15,1,45,0,0,0,0,0,0,0,0,0,0,2016,1848.4267,2016,359,7205.2227,17.519,0.5316,0.5669,0.1847,0.2112,13.1242,6.7928,9.0702,0.7628,0.035,5.2996,-2.6352
"Mickell","Ginat",2010,"Full Season","NBA","Bucks",74,39,1619.0667,459,28,96,244,73,201,48,67,25,31,101,104,0,54,39,0,0,12,138,0,0,0,0,0,0,0,0,0,0,3315.5,3077.2429,3315.5,536,8233.519,14.845,0.4837,0.4517,0.1506,3.4223,9.2983,3.8369,11.2054,1.2564,0.9214,10.218,-2.5033
"Mickell","Ginat",2011,"Full Season","NBA","Warriors",19,0,170.9167,32,-3,6,22,6,21,2,4,3,6,12,13,0,6,6,0,0,1,13,0,0,0,0,0,0,0,0,0,0,347.5,337.5959,347.5,51,7833.674,13.1006,0.3575,0.4884,0.093,4.253,9.7607,6.4359,12.4638,1.6179,0.8418,11.8203,-4.9867
"Semen","Morse",2017,"Full Season","NBA","Suns",43,0,573.6333,146,-23,29,60,28,101,4,11,2,23,80,23,10,32,10,21,14,22,74,0,0,0,1,0,0,0,0,0,0,1234,1198.3012,1234,198,8284.8439,14.4363,0.4402,0.6273,0.0683,4.7056,14.254,9.9192,7.6342,1.0395,3.3517,16.1747,-5.0231
"Semen","Morse",2018,"Full Season","NBA","Suns",82,37,2069.2167,531,-209.5,69,162,107.5,305.5,39,51,24,40,322,130,10,112,22,30,15,53,166,0,0,0,0,0,0,0,0,0,0,4505.5,4322.2646,4505.5,614,8232.1224,12.6744,0.5242,0.6653,0.1054,1.8614,16.9212,9.2561,10.6899,0.4422,2.2491,18.1101,-3.685
